fecha,region,establecimiento,administracion,subsistema,regimen_control,tipo_poblacion,poblacion,sexo,atendidos
31/10/2024,Región del Maule,C.R.S. Curicó,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,130
31/10/2024,Región del Maule,C.C.P. Molina,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,60
31/10/2024,Región del Maule,C.D.P. Constitución,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,94
31/10/2024,Región del Maule,C.C.P. Parral,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,73
31/10/2024,Región del Maule,C.R.S. Cauquenes,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,133
31/10/2024,Región del Maule,C.D.P. Chanco,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,24
31/10/2024,Región del Biobío,C.A.I.S. Los Ángeles,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,338
31/10/2024,Región del Biobío,C.A.I.S. Concepción,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,1384
31/10/2024,Región del Biobío,C.R.S. Cañete,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,212
31/10/2024,Región del Biobío,C.D.P. Yumbel,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,27
31/10/2024,Región del Biobío,C.D.P. Arauco,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,42
31/10/2024,Región del Biobío,C.D.P. Mulchén,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,26
31/10/2024,Región del Biobío,C.D.P. Lebu,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,28
31/10/2024,Región de Los Lagos,C.D.P. Ancud,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,55
31/10/2024,Región de Los Lagos,C.R.S. Osorno,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,430
31/10/2024,Región de Los Lagos,C.D.P. Maullín,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,4
31/10/2024,Región de Los Lagos,Anexo C.D.P. Chaitén,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,17
31/10/2024,Región de Los Lagos,C.A.I.S. Puerto Montt,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,447
31/10/2024,Región de Los Lagos,C.D.P. Río Negro,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,4
31/10/2024,Región de Los Lagos,C.R.S. Castro,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,112
31/10/2024,Región Metropolitana,C.A.I.S. Melipilla,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,504
31/10/2024,Región Metropolitana,C.D.P. Puente Alto,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,26
31/10/2024,Región Metropolitana,C.A.I.S. Santiago,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,1498
31/10/2024,Región Metropolitana,C.D.P. Talagante,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,94
31/10/2024,Región Metropolitana,C.A.I.S. Puente Alto,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,362
31/10/2024,Región Metropolitana,C.C.P. Buin,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,108
31/10/2024,Región de Coquimbo,C.D.P. Combarbalá,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,21
31/10/2024,Región de Coquimbo,C.R.S. Illapel,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,219
31/10/2024,Región de Coquimbo,C.R.S. Ovalle,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,278
31/10/2024,Región de Coquimbo,C.D.P. Vicuña,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,81
31/10/2024,Región de Coquimbo,C.A.I.S. La Serena,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,868
31/10/2024,Región de Antofagasta,C.A.I.S. Antofagasta,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,1047
31/10/2024,Región de Antofagasta,C.R.S. Calama,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,242
31/10/2024,Región de Antofagasta,C.D.P. Tocopilla,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,36
31/10/2024,Región de Antofagasta,C.D.P. Tal Tal,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,33
31/10/2024,Región de Arica y Parinacota,C.A.I.S. Arica,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,502
31/10/2024,Región de Tarapacá,C.D.P. Pozo Almonte,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,53
31/10/2024,Región de Tarapacá,C.A.I.S. Iquique,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,518
31/10/2024,Región de Atacama,C.A.I.S. Copiapo,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,257
31/10/2024,Región de Atacama,C.R.S. Vallenar,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,145
31/10/2024,Región de Atacama,C.C.P. Chañaral,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,27
31/10/2024,Región del Libertador Bernardo O'Higgins,C.A.I.S. Rancagua,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,488
31/10/2024,Región del Libertador Bernardo O'Higgins,C.A.I.S. Rengo,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,662
31/10/2024,Región de Ñuble,C.D.P. San Carlos,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,51
31/10/2024,Región de Ñuble,C.D.P. Quirihue,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,34
31/10/2024,Región de Ñuble,C.D.P. Yungay,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,47
31/10/2024,Región de Ñuble,C.P.F. Bulnes,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,17
31/10/2024,Región de Los Ríos,C.C.P. Río Bueno,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,94
31/10/2024,Región de Los Ríos,C.A.I.S. Valdivia,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,336
31/10/2024,Región de Magallanes y la Antártica Chilena,C.A.I.S. Punta Arenas,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,75
31/10/2024,Región de Aysén del General Carlos Ibáñez del Campo,C.D.P. Puerto Aysén,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,36
31/10/2024,Región de Aysén del General Carlos Ibáñez del Campo,C.D.P. Chile Chico,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,4
31/10/2024,Región de Magallanes y la Antártica Chilena,C.D.P. Porvenir,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,25
31/10/2024,Región de Arica y Parinacota,C.A.I.S. Arica,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,115
31/10/2024,Región de Tarapacá,C.D.P. Pozo Almonte,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,7
31/10/2024,Región de Tarapacá,C.A.I.S. Iquique,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,79
31/10/2024,Región de Atacama,C.A.I.S. Copiapo,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,35
31/10/2024,Región de Atacama,C.R.S. Vallenar,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,18
31/10/2024,Región del Libertador Bernardo O'Higgins,C.A.I.S. Rancagua,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,69
31/10/2024,Región del Libertador Bernardo O'Higgins,C.A.I.S. Rengo,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,80
31/10/2024,Región de Ñuble,C.D.P. Quirihue,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,7
31/10/2024,Región de Los Ríos,C.C.P. Río Bueno,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,8
31/10/2024,Región de Los Ríos,C.A.I.S. Valdivia,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,49
31/10/2024,Región de Magallanes y la Antártica Chilena,C.A.I.S. Punta Arenas,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,14
31/10/2024,Región de Antofagasta,C.A.I.S. Antofagasta,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,135
31/10/2024,Región de Antofagasta,C.R.S. Calama,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,34
31/10/2024,Región de Antofagasta,C.D.P. Tocopilla,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,10
31/10/2024,Región de Los Lagos,C.R.S. Osorno,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,50
31/10/2024,Región de Los Lagos,C.A.I.S. Puerto Montt,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,50
31/10/2024,Región de Los Lagos,C.R.S. Castro,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,11
31/10/2024,Región de Coquimbo,C.R.S. Illapel,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,20
31/10/2024,Región de Coquimbo,C.R.S. Ovalle,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,33
31/10/2024,Región de Coquimbo,C.D.P. Vicuña,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,10
31/10/2024,Región de Coquimbo,C.A.I.S. La Serena,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,123
31/10/2024,Región del Biobío,C.A.I.S. Los Ángeles,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,80
31/10/2024,Región del Biobío,C.A.I.S. Concepción,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,219
31/10/2024,Región del Biobío,C.R.S. Cañete,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,22
31/10/2024,Región del Biobío,C.D.P. Lebu,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,8
31/10/2024,Región Metropolitana,C.A.I.S. Melipilla,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,68
31/10/2024,Región Metropolitana,C.A.I.S. Santiago,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,214
31/10/2024,Región Metropolitana,C.D.P. Talagante,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,15
31/10/2024,Región Metropolitana,C.A.I.S. Puente Alto,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,87
31/10/2024,Región Metropolitana,C.C.P. Buin,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,16
31/10/2024,Región de Valparaíso,C.A.I.S. Valparaíso,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,151
31/10/2024,Región de Valparaíso,C.A.I.S. Los Andes,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,34
31/10/2024,Región de Valparaíso,C.R.S. Quilpué,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,25
31/10/2024,Región de Valparaíso,C.R.S. Quillota,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,35
31/10/2024,Región de Valparaíso,C.R.S. San Antonio,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,39
31/10/2024,Región de Valparaíso,C.D.P. Petorca,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,6
31/10/2024,Región del Maule,C.A.I.S. Linares,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,30
31/10/2024,Región del Maule,C.A.I.S. Talca,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,41
31/10/2024,Región del Maule,C.R.S. Curicó,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,26
31/10/2024,Región del Maule,C.C.P. Molina,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,14
31/10/2024,Región del Maule,C.D.P. Constitución,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,9
31/10/2024,Región del Maule,C.C.P. Parral,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,12
31/10/2024,Región del Maule,C.R.S. Cauquenes,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,10
31/10/2024,Región de Ñuble,C.D.P. Yungay,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,4
31/10/2024,Región de Aysén del General Carlos Ibáñez del Campo,C.D.P. Puerto Aysén,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,4
31/10/2024,Región de Atacama,C.C.P. Chañaral,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,3
31/10/2024,Región de Coquimbo,C.D.P. Combarbalá,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,3
31/10/2024,Región de Valparaíso,S.C. Isla de Pascua,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,3
31/10/2024,Región de Los Lagos,C.D.P. Ancud,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,5
31/10/2024,Región Metropolitana,C.D.P. Puente Alto,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,3
31/10/2024,Región de Magallanes y la Antártica Chilena,C.D.P. Porvenir,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,3
31/10/2024,Región de Antofagasta,C.D.P. Tal Tal,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,2
31/10/2024,Región del Biobío,C.D.P. Yumbel,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,2
31/10/2024,Región del Biobío,C.D.P. Mulchén,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,2
31/10/2024,Región de Aysén del General Carlos Ibáñez del Campo,C.D.P. Chile Chico,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,2
31/10/2024,Región de la Araucanía,C.A.I.S. Temuco,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,612
31/10/2024,Región de la Araucanía,C.R.S. Angol,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,105
31/10/2024,Región de la Araucanía,C.R.S. Villarrica,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,193
31/10/2024,Región de la Araucanía,C.D.P. Curacautín,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,41
31/10/2024,Región de la Araucanía,C.C.P. Lautaro,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,72
31/10/2024,Región de la Araucanía,C.C.P. Temuco,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,28
31/10/2024,Región de la Araucanía,C.A.I.S. Temuco,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,87
31/10/2024,Región de la Araucanía,C.R.S. Angol,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,7
31/10/2024,Región de la Araucanía,C.R.S. Villarrica,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,23
31/10/2024,Región de la Araucanía,C.D.P. Curacautín,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,5
31/10/2024,Región de la Araucanía,C.C.P. Lautaro,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,4
31/10/2024,Región de la Araucanía,C.C.P. Temuco,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,5
31/10/2024,Región de la Araucanía,C.C.P. Nueva Imperial,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,99
31/10/2024,Región de la Araucanía,C.C.P. Nueva Imperial,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,6
31/10/2024,Región de la Araucanía,C.D.P. Pitrufquén,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,68
31/10/2024,Región de la Araucanía,C.D.P. Pitrufquén,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,18
31/10/2024,Región de Arica y Parinacota,C.A.I.S. Arica,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Mujer,14
31/10/2024,Región de Valparaíso,C.A.I.S. Valparaíso,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Mujer,34
31/10/2024,Región del Libertador Bernardo O'Higgins,C.A.I.S. Rancagua,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Mujer,21
31/10/2024,Región del Libertador Bernardo O'Higgins,C.A.I.S. Rengo,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Mujer,8
31/10/2024,Región del Maule,C.A.I.S. Linares,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Mujer,7
31/10/2024,Región del Maule,C.A.I.S. Talca,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Mujer,18
31/10/2024,Región del Biobío,C.A.I.S. Concepción,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Mujer,5
31/10/2024,Región de la Araucanía,C.A.I.S. Temuco,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Mujer,17
31/10/2024,Región de Los Lagos,C.A.I.S. Puerto Montt,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Mujer,6
31/10/2024,Región Metropolitana,C.A.I.S. Melipilla,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Mujer,5
31/10/2024,Región Metropolitana,C.A.I.S. Santiago,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Mujer,15
31/10/2024,Región de Arica y Parinacota,C.A.I.S. Arica,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Hombre,75
31/10/2024,Región de Valparaíso,C.A.I.S. Valparaíso,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Hombre,174
31/10/2024,Región de Valparaíso,C.A.I.S. Los Andes,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Hombre,22
31/10/2024,Región del Libertador Bernardo O'Higgins,C.A.I.S. Rancagua,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Hombre,93
31/10/2024,Región del Libertador Bernardo O'Higgins,C.A.I.S. Rengo,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Hombre,26
31/10/2024,Región del Maule,C.A.I.S. Linares,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Hombre,46
31/10/2024,Región del Maule,C.A.I.S. Talca,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Hombre,103
31/10/2024,Región del Biobío,C.A.I.S. Los Ángeles,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Hombre,13
31/10/2024,Región del Biobío,C.A.I.S. Concepción,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Hombre,20
31/10/2024,Región de la Araucanía,C.A.I.S. Temuco,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Hombre,104
31/10/2024,Región de Los Ríos,C.A.I.S. Valdivia,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Hombre,5
31/10/2024,Región de Los Lagos,C.A.I.S. Puerto Montt,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Hombre,47
31/10/2024,Región de Magallanes y la Antártica Chilena,C.A.I.S. Punta Arenas,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Hombre,28
31/10/2024,Región Metropolitana,C.A.I.S. Melipilla,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Hombre,60
31/10/2024,Región Metropolitana,C.A.I.S. Santiago,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Hombre,67
